id,Name,SMILES,Neutral_Energy_Hatree,Oxidation_Energy_Hatree,Reduction_Energy_Hatree,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Oxidation_Potential_V,Reduction_Potential_V,Redox_Window_V,Monomer_Type,IP_Hatree,EA_Hatree,Mulliken_Electronegativity_Hatree,Chemical_Potential_Hatree,Hardness_Hatree,Softness_Hatree,Electrophilicity_Index_Hatree,Corrected_Redox_Window_V,Acetone_Gibbs_Free_Energy_Hatree,Acetone_Solvation_Free_Energy_kJ_per_mol,Chloroform_Gibbs_Free_Energy_Hatree,Chloroform_Solvation_Free_Energy_kJ_per_mol,DMF_Gibbs_Free_Energy_Hatree,DMF_Solvation_Free_Energy_kJ_per_mol,DMSO_Gibbs_Free_Energy_Hatree,DMSO_Solvation_Free_Energy_kJ_per_mol,Hexane_Gibbs_Free_Energy_Hatree,Hexane_Solvation_Free_Energy_kJ_per_mol,Water_Gibbs_Free_Energy_Hatree,Water_Solvation_Free_Energy_kJ_per_mol,THF_Gibbs_Free_Energy_Hatree,THF_Solvation_Free_Energy_kJ_per_mol,Software,Source,Theory_Level
18296,OMG_monomer_11148,O=C(O)CN(CC(=O)O)N=Cc1c(Cl)cccc1Cl,-1756.023963,-1755.725391,-1756.011271,-8.6819,0.1526,0.22352936,0.00094421,0.1600682,0.06440536,4.148717916,-1755.863895,-1755.79949,8.8345,3.681164399,-4.785232862,8.466397261,Dicarboxylic acid,0.298572221,-0.012692385,0.142939918,-0.142939918,0.311264605,3.212700652,0.032820661,3.799871897,-1755.898833,-91.7302138,-1755.895115,-81.96652072,-1755.897508,-88.25157722,-1755.895602,-83.2475556,-1755.885425,-56.5257952,-1755.8959,-84.02879157,-1755.895286,-82.41608351,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18297,OMG_monomer_11151,O=C(O)CN(CC(=O)O)C(=O)OCc1ccccc1,-971.3415443,-970.9870426,-971.3235049,-9.8943,0.1497,0.26555834,0.00094421,0.20425344,0.06224911,6.036972176,-971.1372909,-971.0750418,10.044,5.202447447,-4.930672842,10.13312029,Dicarboxylic acid,0.354501744,-0.018039443,0.168231151,-0.168231151,0.372541187,2.68426696,0.037984686,5.399986974,-971.1697879,-85.32083134,-971.1642889,-70.88326541,-971.1696084,-84.84963107,-971.1678939,-80.34823846,-971.1581323,-54.71920681,-971.1644639,-71.34265817,-971.1674398,-79.15600356,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18298,OMG_monomer_11152,COCC(=O)N(CC(=O)O)CC(=O)O,-779.5623792,-779.21368,-779.5393994,-9.8241,0.2047,0.20923436,0.00094421,0.15355068,0.05662789,4.001194809,-779.4088285,-779.3522006,10.0288,5.044617905,-5.065050014,10.10966792,Dicarboxylic acid,0.348699188,-0.02297978,0.162859704,-0.162859704,0.371678968,2.690493913,0.035680366,4.866279743,-779.4366441,-73.02979109,-779.4318372,-60.40936522,-779.4364902,-72.62582123,-779.4355334,-70.11382199,-779.4244114,-40.91287908,-779.4387599,-78.58492395,-779.4338688,-65.74346164,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18299,OMG_monomer_11153,CCCC(=O)N(CC(=O)O)CC(=O)O,-743.6517195,-743.3087047,-743.6303345,-9.7166,0.1653,0.23308861,0.00094421,0.17677092,0.0572619,3.83956467,-743.4749486,-743.4176867,9.8819,4.890003112,-5.021672504,9.911675616,Dicarboxylic acid,0.34301482,-0.021385019,0.160814901,-0.160814901,0.364399839,2.744238316,0.035484967,4.447660609,-743.5036919,-75.46562694,-743.4994109,-64.22571529,-743.5032841,-74.39480423,-743.5020515,-71.15882097,-743.4920245,-44.83290474,-743.5035364,-75.05721957,-743.5009265,-68.20492333,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18300,OMG_monomer_11155,O=C(O)CN(CC(=O)O)C(=O)C(F)(F)F,-962.8548568,-962.4745535,-962.8444938,-10.5153,0.0755,0.15254042,0.00094421,0.09796882,0.05551581,3.733583732,-962.756888,-962.7013722,10.5908,5.904250398,-4.721873138,10.62612354,Dicarboxylic acid,0.380303323,-0.010362983,0.18497017,-0.18497017,0.390666306,2.559729322,0.043789243,5.583130468,-962.7836545,-70.27546301,-962.7772867,-53.55685231,-962.7839306,-71.00038956,-962.7831174,-68.86540595,-962.7710671,-37.22710134,-962.7812207,-63.88555636,-962.7810722,-63.49568498,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18301,OMG_monomer_11156,O=C(O)CN(CC(=O)O)C(=O)c1ccncc1,-872.8313097,-872.4673547,-872.8482881,-10.2089,-0.2063,0.21796815,0.00094421,0.16124357,0.05766879,4.098596025,-872.6700661,-872.6123974,10.0026,5.459576675,-3.97818692,9.437763595,Dicarboxylic acid,0.363955025,0.016978422,0.190466723,-0.190466723,0.346976603,2.882038708,0.052276684,4.287401104,-872.7054471,-92.89263145,-872.699117,-76.27292715,-872.7053012,-92.50956362,-872.7038658,-88.74091594,-872.6909412,-54.80741483,-872.7043091,-89.90498703,-872.7023652,-84.80107507,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18302,OMG_monomer_11158,CCC(=O)N(CC(=O)O)CC(=O)O,-704.3449554,-703.9996416,-704.3235038,-9.7619,0.1664,0.20357966,0.00094421,0.15020279,0.05432107,5.032303296,-704.1947526,-704.1404316,9.9283,4.952536397,-5.023484396,9.976020793,Dicarboxylic acid,0.345313838,-0.021451632,0.161931103,-0.161931103,0.36676547,2.726538022,0.035747207,4.440515022,-704.2234671,-75.38984772,0.15020279,,-704.2232736,-74.88172868,-704.2222694,-72.24512008,-704.2112186,-43.23143346,-704.2242878,-77.5446429,-704.2206565,-68.01049542,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18303,OMG_monomer_11160,CC(C)C(=O)N(CC(=O)O)CC(=O)O,-743.6457911,-743.3026664,-743.6243675,-9.7364,0.1734,0.2330301,0.00094421,0.17677845,0.05719587,5.08769901,-743.4690127,-743.4118168,9.9098,4.892991233,-5.022720959,9.915712192,Dicarboxylic acid,0.343124678,-0.021423565,0.160850557,-0.160850557,0.364548242,2.743121167,0.035486252,4.489119842,-743.4980084,-76.12825198,-743.4935038,-64.30139124,-743.4977017,-75.32318449,-743.4965567,-72.31687375,-743.4858882,-44.30673747,-743.4980386,-76.20767897,-743.4951967,-68.7461716,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18304,OMG_monomer_11161,CC(C)(C)CC(=O)N(CC(=O)O)CC(=O)O,-822.2625655,-821.9200171,-822.2430832,-9.7414,0.1549,0.29145965,0.00094421,0.23043203,0.06197184,2.929574197,-822.0321335,-821.9701617,9.8963,4.877318923,-4.969919378,9.847238301,Dicarboxylic acid,0.34254849,-0.01948233,0.16153308,-0.16153308,0.36203082,2.762195772,0.036036899,4.722550153,-822.0622174,-78.98519024,-822.0581945,-68.42302571,-822.0614823,-77.05535328,-822.0600388,-73.26519039,-822.0500627,-47.07316474,-822.0615745,-77.2972877,-822.0591867,-71.02817486,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18305,OMG_monomer_11162,O=C(O)CN(CC(=O)O)C(=O)C1CCCCC1,-860.3830574,-860.0300087,-860.3651012,-9.9082,0.0928,0.30115777,0.00094421,0.24163027,0.06047172,5.548323563,-860.1414272,-860.0809555,10.001,5.16292619,-4.928408254,10.09133444,Dicarboxylic acid,0.353048757,-0.017956186,0.167546286,-0.167546286,0.371004943,2.695381879,0.037832054,4.95533095,-860.1752228,-88.73056877,-860.1693715,-73.36798611,-860.175202,-88.67577649,-860.1737196,-84.78387967,-860.1624677,-55.24188697,-860.1697731,-74.42226538,-860.1725668,-81.7570163,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18306,OMG_monomer_11164,C#CCCN(CC(=O)O)CC(=O)O,-667.1148499,-666.809151,-667.08935,-8.7546,0.2936,0.20252855,0.00094421,0.14823966,0.0552331,0.469958624,-666.9666103,-666.9113772,9.0482,3.875009972,-5.133598013,9.008607985,Dicarboxylic acid,0.305698896,-0.025499927,0.140099485,-0.140099485,0.331198823,3.019334402,0.029631545,3.721927763,-666.9933208,-70.12841665,-666.989858,-61.03691994,-666.9924168,-67.7549799,-666.99097,-63.95653883,-666.982542,-41.82871939,-666.9913309,-64.90390709,-666.9906162,-63.02764134,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18307,OMG_monomer_11165,C#CCN(CC(=O)O)CC(=O)O,-627.8085926,-627.4901862,-627.7825217,-9.0719,0.2862,0.17271392,0.00094421,0.12193186,0.05172627,0.2094847,-627.6866608,-627.6349345,9.3581,4.220654649,-5.149128047,9.369782696,Dicarboxylic acid,0.318406421,-0.026070884,0.146167768,-0.146167768,0.344477305,2.90294886,0.031010775,3.936269055,-627.7120512,-66.66261041,-627.7086562,-57.74892388,-627.7112262,-64.49653917,-627.7099574,-61.16533381,-627.7012841,-38.39362445,-627.7126974,-68.35927929,-627.7093571,-59.58923714,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18308,OMG_monomer_11166,CCCN(CC(=O)O)CC(=O)O,-630.2710979,-629.9628641,-630.2446416,-8.7925,0.3159,0.22105233,0.00094421,0.16890411,0.05309244,0.75606396,-630.1021938,-630.0491013,9.1084,3.943959226,-5.159609707,9.103568933,Dicarboxylic acid,0.308233795,-0.026456239,0.140888778,-0.140888778,0.334690034,2.987839187,0.029653778,3.816954515,-630.1254527,-61.06623317,-630.1225961,-53.56644658,-630.1248148,-59.39157552,-630.1236253,-56.26849398,-630.1165157,-37.60233539,-630.1245317,-58.64826107,-630.1232052,-55.16562992,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18309,OMG_monomer_11167,O=C(O)CN(CC(=O)O)Cc1ccc(F)cc1,-881.9731569,-881.6566504,-881.9558539,-9.1021,0.0791,0.23955041,0.00094421,0.1815432,0.05895143,3.090904395,-881.7916137,-881.7326623,9.1812,4.168976758,-4.910642196,9.079618954,Dicarboxylic acid,0.316506498,-0.017303022,0.149601738,-0.149601738,0.33380952,2.99572043,0.03352313,4.324648881,-881.8247742,-87.0629124,-881.8210773,-77.35654195,-881.8235952,-83.96739191,-881.821938,-79.61652462,-881.8114486,-52.07658686,-881.8243626,-85.98208621,-881.8212868,-77.9067612,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18310,OMG_monomer_11168,O=C(O)CN(CC(=O)O)Cc1ccncc1,-798.7527388,-798.4313655,-798.7346696,-9.2288,0.0588,0.23515815,0.00094421,0.17916312,0.05693924,2.959230756,-798.5735757,-798.5166365,9.2876,4.301353484,-4.931482599,9.232836083,Dicarboxylic acid,0.32137329,-0.018069213,0.151652038,-0.151652038,0.339442503,2.946007029,0.033876637,4.239992932,-798.6087298,-92.29693394,-798.6043048,-80.67933381,-798.6077567,-89.74208118,-798.6062468,-85.77799827,-798.5937495,-52.96626211,-798.6121915,-101.3856253,-798.6049495,-82.37187771,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18311,OMG_monomer_11170,Cc1ccc(CN(CC(=O)O)CC(=O)O)cc1,-822.0187958,-821.7135789,-821.9949757,-8.7864,0.2959,0.27629161,0.00094421,0.21510038,0.06213544,0.969369161,-821.8036954,-821.7415599,9.0823,3.861898,-5.087905094,8.949803094,Dicarboxylic acid,0.305216838,-0.02382004,0.140698399,-0.140698399,0.329036878,3.039173009,0.030081794,4.078551034,-821.8316592,-73.41889228,-821.8295936,-67.99565656,-821.8302243,-69.65155883,-821.8282025,-64.34344681,-821.8227383,-49.99726828,-821.8275724,-62.68923637,-821.829154,-66.84163299,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18312,OMG_monomer_11171,O=C(O)CSc1ccc(CC(=O)O)cc1,-1086.249882,-1085.922692,-1086.249465,-9.1646,0.1278,0.20189875,0.00094421,0.14543209,0.05741087,5.614602525,-1086.10445,-1086.047039,9.2924,4.4595731,-4.451353262,8.910926362,Dicarboxylic acid,0.327190188,-0.000417399,0.163386394,-0.163386394,0.327607587,3.052432362,0.040742515,3.996468088,-1086.135285,-80.95739745,-1086.130806,-69.19773707,-1086.134948,-80.07226851,-1086.133382,-75.96218182,-1086.124185,-51.81512137,-1086.130192,-67.586589,-1086.132884,-74.65339825,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18313,OMG_monomer_11172,CC(CSC(C)C(=O)O)C(=O)O,-973.116931,-972.7902588,-973.0924538,-9.1261,0.2725,0.2054377,0.00094421,0.15285027,0.05353165,4.013402746,-972.9640808,-972.9105491,9.3986,4.44548491,-5.105780319,9.551265228,Dicarboxylic acid,0.326672239,-0.024477218,0.151097511,-0.151097511,0.351149457,2.847790251,0.032508178,4.007071961,-972.9884631,-64.01578942,-972.9854059,-55.98906805,-972.9878804,-62.48593278,-972.9867064,-59.40373768,-972.9788449,-38.76315197,-972.9866204,-59.17775518,-972.9860529,-57.68775443,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18314,OMG_monomer_11173,CC(NC(C)C(=O)O)C(=O)O,-590.979556,-590.6453066,-590.9514953,-9.414,0.3604,0.19110206,0.00094421,0.14103817,0.05100811,2.533221821,-590.8385179,-590.7875098,9.7744,4.651585337,-5.203251621,9.854836958,Dicarboxylic acid,0.334249461,-0.028060721,0.15309437,-0.15309437,0.362310182,2.760065957,0.032345056,4.429883497,-590.8618514,-61.26228358,-590.8582966,-51.92903389,-590.8613482,-59.94112615,-590.8603602,-57.34716142,-590.851651,-34.48108744,-590.8629522,-64.15249199,-590.8593318,-54.64711432,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18315,OMG_monomer_11175,CC(C)(C(=O)O)C(O)C(=O)O,-610.8703292,-610.4900745,-610.8424919,-10.5061,0.3201,0.17912885,0.00094421,0.13049739,0.04957568,1.904617835,-610.7398319,-610.6902562,10.8262,5.902929259,-5.197176117,11.10010538,Dicarboxylic acid,0.380254752,-0.027837357,0.176208697,-0.176208697,0.408092109,2.450427188,0.038042276,6.011294455,-610.7606809,-54.73906673,-610.7575617,-46.54972126,-610.7605053,-54.27805698,-610.7597201,-52.2165198,-610.7520324,-32.03259622,-610.7623455,-59.10959326,-610.7586548,-49.41966531,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18316,OMG_monomer_11179,O=C(O)c1ccc(NS(=O)(=O)c2cc(C(=O)O)ccc2Br)cc1,-4017.934185,-4017.605266,-4017.96718,-9.4266,-0.561,0.2484755,0.00094421,0.17911217,0.07030754,5.989891226,-4017.755073,-4017.684765,8.8656,4.50658348,-3.542544753,8.049128233,Dicarboxylic acid,0.32891851,0.032994678,0.180956594,-0.180956594,0.295923832,3.37924794,0.055327225,3.800314127,-4017.798258,,-4017.791956,,-4017.797568,,-4017.795444,,-4017.782288,,-4017.793884,-101.8996612,-4017.794599,,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18317,OMG_monomer_11181,O=C(O)Cc1ccc(-c2ccc(CC(=O)O)cc2)cc1,-919.1209192,-918.8071966,-919.122263,-8.9275,0.1568,0.28478514,0.00094421,0.22186877,0.06386059,5.354804968,-918.8990504,-918.8351899,9.0843,4.093254393,-4.403448026,8.496702418,Dicarboxylic acid,0.313722588,0.001343823,0.157533205,-0.157533205,0.312378765,3.201241924,0.039722147,3.352960811,-918.9348175,-93.90643945,-918.9313389,-84.77343236,-918.9335713,-90.63461675,-918.9311584,-84.29949116,-918.9238036,-64.98928834,-918.9263541,-71.68561695,-918.9321141,-86.80867341,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18318,OMG_monomer_11182,O=C(O)c1ccc2c3c(ccc(C(=O)O)c13)CC2,-840.5140768,-840.2078918,-840.5344677,-8.6597,-0.3041,0.22573839,0.00094421,0.17181719,0.05486541,6.79354751,-840.3422596,-840.2873942,8.3556,3.888231226,-3.885365483,7.773596709,Dicarboxylic acid,0.306184972,0.020390975,0.163287973,-0.163287973,0.285793997,3.499023813,0.04664717,2.893539851,-840.3725319,-79.48003728,-840.3702217,-73.41461199,-840.3714414,-76.61698071,-840.3695499,-71.65061886,-840.363416,-55.54623781,-840.3672899,-65.71702709,-840.370143,-73.2079007,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18319,OMG_monomer_11183,O=C(O)CC(C(=O)O)C(F)(F)F,-794.1524795,-793.7478289,-794.1299902,-11.1461,0.1496,0.1220733,0.00094421,0.07303379,0.04998372,1.891772579,-794.0794457,-794.029462,11.2957,6.56649546,-5.051709099,11.61820456,Dicarboxylic acid,0.404650568,-0.022489305,0.191080632,-0.191080632,0.427139874,2.341153477,0.042739873,6.358030762,-794.1029694,-61.76139153,-794.0986076,-50.30962509,-794.102725,-61.11970143,-794.1020424,-59.32759351,-794.0911934,-30.84344366,-794.1030513,-61.97656453,-794.1001567,-54.37680812,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18320,OMG_monomer_11184,O=C(O)c1ncsc1C(=O)O,-946.2693009,-945.893313,-946.3071059,-10.455,-0.8908,0.09404996,0.00094421,0.04933276,0.04566141,4.617723674,-946.2199681,-946.1743067,9.5642,5.78687134,-3.411704029,9.198575369,Dicarboxylic acid,0.375987917,0.037804999,0.206896458,-0.206896458,0.338182918,2.956979631,0.063288448,3.985866419,-946.2433514,-61.39285234,-946.2387522,-49.31767642,-946.2433132,-61.29246842,-946.2425135,-59.19300975,-946.232645,-33.28308007,-946.2464994,-69.65792118,-946.2410181,-55.26673655,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18321,OMG_monomer_11185,COc1ccccc1C(CC(=O)O)C(=O)O,-802.5990535,-802.291567,-802.5758087,-8.7556,0.2631,0.23464073,0.00094421,0.17807672,0.05750822,3.396144779,-802.4209768,-802.3634686,9.0187,3.923634479,-5.072260287,8.995894767,Dicarboxylic acid,0.307486562,-0.023244864,0.142120849,-0.142120849,0.330731425,3.023601399,0.030535858,4.423143721,-802.447639,-70.00157617,-802.4445937,-62.00610368,-802.4466065,-67.29080676,-802.4449436,-62.92492603,-802.4379855,-44.65644529,-802.4436644,-59.56633552,-802.4451279,-63.40863565,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18322,OMG_monomer_11186,O=C(O)C#Cc1ccc(C(=O)O)cc1,-685.609353,-685.2614206,-685.6479935,-9.7868,-0.8789,0.15192784,0.00094421,0.10051547,0.05235658,3.902539411,-685.5088375,-685.456481,8.9079,5.023762394,-3.388979374,8.412741768,Dicarboxylic acid,0.347932441,0.038640464,0.193286453,-0.193286453,0.309291977,3.233190885,0.060395444,3.398740398,-685.5341484,-66.4535837,-685.5314068,-59.25566909,-685.5332073,-63.98267859,-685.5315765,-59.70111409,-685.5258484,-44.66204298,-685.5298343,-55.126872,-685.5320269,-60.88375047,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18323,OMG_monomer_11187,O=C(O)C1SC(=S)SC1C(=O)O,-1688.483394,-1688.155527,-1688.521166,-9.289,-0.7522,0.10623943,0.00094421,0.05600585,0.05117779,2.383713782,-1688.427388,-1688.37621,8.5368,4.477979156,-3.412588427,7.890567583,Dicarboxylic acid,0.327866881,0.037772484,0.182819683,-0.182819683,0.290094396,3.447153797,0.057607173,2.455185217,-1688.45578,-74.54414791,-1688.451244,-62.63452614,-1688.455766,-74.50637238,-1688.454855,-72.11498842,-1688.444157,-44.02672125,-1688.453601,-68.82319023,-1688.453146,-67.62933007,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18324,OMG_monomer_11188,O=C(O)CC(CC(=O)O)C(F)(F)F,-833.4606331,-833.0597679,-833.4417046,-11.0122,0.0708,0.15217779,0.00094421,0.10068632,0.05243568,3.224879515,-833.3599468,-833.3075111,11.083,6.463533998,-4.954857067,11.41839106,Dicarboxylic acid,0.400865221,-0.018928569,0.190968326,-0.190968326,0.419793789,2.382121951,0.043436685,6.233929471,-833.3848216,-65.30861923,-833.3804608,-53.85939569,-833.3844519,-64.33801117,-833.383618,-62.14855658,-833.3727714,-33.67081224,-833.384401,-64.20441919,-833.3819086,-57.66059486,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18325,OMG_monomer_11190,CC(C)(C)[Si](C)(C)OC(CC(=O)O)CC(=O)O,-1098.154794,-1097.82385,-1098.131469,-9.4261,0.2849,0.34747469,0.00094421,0.27822582,0.07019308,2.343886641,-1097.876568,-1097.806375,9.711,4.561693607,-5.074434553,9.63612816,Dicarboxylic acid,0.330944618,-0.0233248,0.153809909,-0.153809909,0.354269418,2.822710486,0.03338912,4.341120454,-1097.898497,-57.57422221,-1097.896592,-52.57214418,-1097.896949,-53.51008341,-1097.895016,-48.43546662,-1097.890761,-37.26176651,-1097.893514,-44.49050008,-1097.896115,-51.31903009,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18326,OMG_monomer_11191,O=C(O)CN(CC(=O)O)c1ccc(Cl)cc1,-1203.004307,-1202.717958,-1202.991943,-8.2043,-0.0626,0.20884304,0.00094421,0.15153388,0.05825337,5.369953382,-1202.852773,-1202.79452,8.1417,3.348689513,-4.776292886,8.124982399,Dicarboxylic acid,0.286348879,-0.012363709,0.136992585,-0.136992585,0.298712588,3.34769956,0.031413086,2.974619907,-1202.889422,-96.22174663,-1202.884874,-84.28266012,-1202.888573,-93.99355948,-1202.88695,-89.73159835,-1202.875058,-58.50888927,-1202.885473,-85.85408261,-1202.885875,-86.90976476,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18327,OMG_monomer_11192,O=C(O)CCOCCOCCOCCOCCC(=O)O,-1072.333586,-1071.994936,-1072.317627,-9.4957,0.0522,0.37482855,0.00094421,0.3015479,0.07422487,4.517807258,-1072.032038,-1071.957813,9.5479,4.771270985,-4.874075656,9.645346641,Dicarboxylic acid,0.338649669,-0.015958664,0.161345502,-0.161345502,0.354608332,2.820012697,0.036705809,4.218243599,-1072.070673,-101.4346133,-1072.06524,-87.17242147,-1072.069762,-99.04259733,-1072.067995,-94.40376039,-1072.054525,-59.03860248,-1072.073049,,-1072.06663,-90.82097655,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18328,OMG_monomer_11193,O=C(O)c1cccc(-c2cccc(C(=O)O)n2)n1,-872.6145614,-872.2697597,-872.6340512,-9.7187,-0.3022,0.2013008,0.00094421,0.14593473,0.05631029,9.031784094,-872.4686266,-872.4123164,9.4165,4.938605927,-3.909875919,8.848481846,Dicarboxylic acid,0.344801689,0.019489856,0.182145772,-0.182145772,0.325311833,3.073973646,0.050992738,4.002302838,-872.5021057,-87.89918646,-872.4974634,-75.71087961,-872.5012684,-85.70101641,-872.4993499,-80.6638685,-872.4896938,-55.31180168,-872.4995157,-81.09935453,-872.4991034,-80.01681944,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18329,OMG_monomer_11196,O=C(O)c1ccc2ccc(C(=O)O)cc2c1,-763.102296,-762.7771727,-763.128471,-9.1501,-0.4869,0.18934611,0.00094421,0.13802797,0.05226235,3.068644197,-762.9642681,-762.9120057,8.6632,4.403353955,-3.728042222,8.131396177,Dicarboxylic acid,0.325123307,0.026174918,0.175649113,-0.175649113,0.298948389,3.345059005,0.051601902,3.309993627,-762.9927468,-74.77091076,-762.9898886,-67.2667428,-762.9917223,-72.08120063,-762.9899817,-67.51124285,-762.9834007,-50.23285764,-762.9887325,-64.23132963,-762.9903372,-68.44459322,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18330,OMG_monomer_11197,O=C(O)CC(CC(=O)O)c1ccccc1Br,-3300.787325,-3300.442174,-3300.770093,-9.7231,0.1804,0.22105264,0.00094421,0.16350889,0.05848796,5.182453562,-3300.623816,-3300.565328,9.9035,4.948115116,-4.908712012,9.856827128,Dicarboxylic acid,0.345151291,-0.017232059,0.163959616,-0.163959616,0.36238335,2.759508678,0.037091599,5.118169654,-3300.651699,-73.20557007,-3300.648396,-64.53313696,-3300.651132,-71.71769498,-3300.649442,-67.28079833,-3300.643034,-50.45605174,-3300.645961,-58.14034561,-3300.649745,-68.07529852,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18331,OMG_monomer_11198,CC(=O)SCC(CC(=O)O)C(=O)O,-1047.185758,-1046.832366,-1047.159628,-9.8116,0.3339,0.18724689,0.00094421,0.13242352,0.05576758,2.749695245,-1047.053334,-1046.997567,10.1455,5.172249083,-5.150730113,10.3229792,Dicarboxylic acid,0.35339151,-0.026129784,0.163630863,-0.163630863,0.379521294,2.634898267,0.035274779,4.857703432,-1047.079159,-67.80276877,-1047.074957,-56.7696199,-1047.078952,-67.26002662,-1047.077893,-64.4790666,-1047.068823,-40.66480443,-1047.077415,-63.22460049,-1047.076812,-61.64121157,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
18332,OMG_monomer_11199,O=C(O)Cc1cccc(O)c1C(=O)O,-724.0006815,-723.6777642,-723.9892531,-9.0993,0.2142,0.17461748,0.00094421,0.12376856,0.05179313,4.368891053,-723.876913,-723.8251198,9.3135,4.343350795,-4.750852649,9.094203444,Dicarboxylic acid,0.322917309,-0.011428406,0.155744451,-0.155744451,0.334345715,2.990916155,0.036274331,4.130775901,-723.9091583,-84.66022389,-723.9053056,-74.54498497,-723.9084432,-82.78265414,-723.9072945,-79.76680035,-723.8957247,-49.39018424,-723.911064,-89.6636551,-723.9057506,-75.71317451,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
