id,Name,reactant_1,reactant_2,psmiles,SMILES,Energy_Hatree,es,reaction_type,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
277,OMG_polymer_31314,CC(C(=O)O)S(=O)C(C)C(=O)O,Nc1cc(N)cc(CCC(=O)O)c1,*Nc1cc(CCC(=O)O)cc(NC(=O)C(C)S(=O)C(C)C(*)=O)c1,CC(C=O)S(=O)C(C)C(=O)Nc1cc(N)cc(CCC(=O)O)c1,-1467.511597073859,0.9933717,Polyamidation,239.01298,-8.0747,-0.1108,0.36713046,0.00094421,0.28998621,0.07808846,2.39021282,-1467.221610863859,-1467.143522403859,7.9639,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
278,OMG_polymer_99418,CC(N)(CC(=O)O)C(=O)O,COc1ccc(C(=O)O)c(N)c1N,*Nc1c(C(=O)O)ccc(OC)c1NC(=O)CC(C)(N)C(*)=O,COc1ccc(C(=O)O)c(N)c1NC(=O)CC(C)(N)C=O,-1046.099204045915,0.9965301,Polyamidation,203.37408,-8.0369,0.0514,0.32379427,0.00094421,0.25579698,0.0689415,7.065325415,-1045.843407065915,-1045.774465565915,8.088299999999998,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
279,OMG_polymer_198439,CCc1ccc(C=NN(CC(=O)O)CC(=O)O)cc1,Nc1cc(N)c(Br)c(CC(=O)O)c1,*Nc1cc(CC(=O)O)c(Br)c(NC(=O)CN(CC(*)=O)N=Cc2ccc(CC)cc2)c1,CCc1ccc(C=NN(CC=O)CC(=O)Nc2cc(N)cc(CC(=O)O)c2Br)cc1,-3908.045726234813,0.9961903,Polyamidation,323.29684,-8.0628,0.022,0.4477781199999999,0.00094421,0.35996608,0.08875625,5.360677834,-3907.685760154813,-3907.597003904813,8.0848,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
280,OMG_polymer_145466,CC(C)(SC(=S)SC(C)(C)C(=O)O)C(=O)O,Nc1cc(N)c(CC(=O)O)cc1Cl,*Nc1cc(NC(=O)C(C)(C)SC(=S)SC(C)(C)C(*)=O)c(CC(=O)O)cc1Cl,CC(C)(C=O)SC(=S)SC(C)(C)C(=O)Nc1cc(N)c(Cl)cc1CC(=O)O,-2725.678877435246,0.93798214,Polyamidation,310.27777,-8.3942,-0.3191,0.39463434,0.00094421,0.30820163,0.08737692,3.637981487,-2725.370675805246,-2725.283298885246,8.075099999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
281,OMG_polymer_143835,O=C(O)c1cc(Br)cnc1C(=O)O,Nc1cc(C(=O)O)cc(N)c1Cl,*Nc1cc(C(=O)O)cc(NC(=O)c2cc(Br)cnc2C(*)=O)c1Cl,Nc1cc(C(=O)O)cc(NC(=O)c2cc(Br)cnc2C=O)c1Cl,-4038.391436319561,0.99927634,Polyamidation,246.03531,-8.8171,-0.5262,0.2380789,0.00094421,0.1677234,0.07129971,9.092312079,-4038.223712919561,-4038.152413209561,8.2909,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
282,OMG_polymer_200707,Cc1ccccc1C=NN(CC(=O)O)CC(=O)O,Nc1cccc(CC(=O)O)c1N,*Nc1cccc(CC(=O)O)c1NC(=O)CN(CC(*)=O)N=Cc1ccccc1C,Cc1ccccc1C=NN(CC=O)CC(=O)Nc1c(N)cccc1CC(=O)O,-1295.323237490005,0.9919145,Polyamidation,280.94979,-8.0607,0.2676,0.42753912,0.00094421,0.34966612,0.07881721,2.20371555,-1294.973571370005,-1294.894754160005,8.3283,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
283,OMG_polymer_56936,O=C(O)C(C(=O)O)c1ccc(Cl)cc1,Nc1c(Br)ccc(CC(=O)O)c1N,*Nc1c(Br)ccc(CC(=O)O)c1NC(=O)C(C(*)=O)c1ccc(Cl)cc1,Nc1c(Br)ccc(CC(=O)O)c1NC(=O)C(C=O)c1ccc(Cl)cc1,-4100.963192790031,0.99793327,Polyamidation,266.69067,-8.5598,0.0515,0.31017389,0.00094421,0.23538165,0.07573645,1.519123336,-4100.727811140031,-4100.652074690031,8.6113,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
284,OMG_polymer_154371,O=C(O)Cc1ccc(Br)cc1C(=O)O,Nc1cc(Br)c(C(=O)O)cc1N,*Nc1cc(Br)c(C(=O)O)cc1NC(=O)Cc1ccc(Br)cc1C(*)=O,Nc1cc(Br)c(C(=O)O)cc1NC(=O)Cc1ccc(Br)cc1C=O,-6175.469140493695,0.9996692,Polyamidation,266.58209,-8.6911,-0.6995,0.27958634,0.00094421,0.20485757,0.07567299,6.582701524,-6175.264282923695,-6175.188609943695,7.9916,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
285,OMG_polymer_91991,CC(=O)c1c(C(=O)O)[nH]c(C(=O)O)c1C,Nc1c(F)ccc(C(=O)O)c1N,*Nc1c(F)ccc(C(=O)O)c1NC(=O)c1[nH]c(C(*)=O)c(C)c1C(C)=O,CC(=O)c1c(C(=O)Nc2c(C(=O)O)ccc(F)c2N)[nH]c(C=O)c1C,-1258.516374371414,0.99650973,Polyamidation,243.19661,-8.7792,-0.5073,0.3125045,0.00094421,0.23980354,0.07364517,7.747329897,-1258.276570831414,-1258.202925661414,8.271899999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
286,OMG_polymer_28034,CCCCCCC(C(=O)O)C(=O)O,N#Cc1ccc(C(=O)O)c(N)c1N,*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)C(CCCCCC)C(*)=O,CCCCCCC(C=O)C(=O)Nc1c(C#N)ccc(C(=O)O)c1N,-1125.676879558726,0.9648386,Polyamidation,240.0854,-8.8037,-0.4445,0.38979117,0.00094421,0.31261681,0.07811857,4.785454543,-1125.364262748726,-1125.286144178726,8.3592,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
287,OMG_polymer_161056,O=C(Nc1cccc(C(=O)O)c1C(=O)O)c1ccccc1Br,Nc1nc(N)nc(C(=O)O)n1,*Nc1nc(NC(=O)c2cccc(NC(=O)c3ccccc3Br)c2C(*)=O)nc(C(=O)O)n1,Nc1nc(NC(=O)c2cccc(NC(=O)c3ccccc3Br)c2C=O)nc(C(=O)O)n1,0.0,0.9922219,Polyamidation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
288,OMG_polymer_86578,COc1ccc(CC(C(=O)O)C(=O)O)cc1OC,NNC(=O)c1cc(C(=O)NN)cc(S(=O)(=O)O)c1,*NNC(=O)c1cc(C(=O)NNC(=O)C(Cc2ccc(OC)c(OC)c2)C(*)=O)cc(S(=O)(=O)O)c1,COc1ccc(CC(C=O)C(=O)NNC(=O)c2cc(C(=O)NN)cc(S(=O)(=O)O)c2)cc1OC,-2069.670952024601,0.93015754,Polyamidation,320.04579,-8.3796,-0.5277,0.45855609,0.00094421,0.36156104,0.09793926,5.600926343,-2069.309390984601,-2069.211451724601,7.8519,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
289,OMG_polymer_10380,O=C(O)CC(CC(=O)O)c1cccnc1Br,CCc1c(N)cc(C(=O)O)cc1N,*Nc1cc(C(=O)O)cc(NC(=O)CC(CC(*)=O)c2cccnc2Br)c1CC,CCc1c(N)cc(C(=O)O)cc1NC(=O)CC(CC=O)c1cccnc1Br,-3775.324820914358,0.99829596,Polyamidation,279.76556,-8.3802,0.0513,0.3953739,0.00094421,0.31445263,0.08186547,5.599986075,-3775.010368284358,-3774.928502804358,8.4315,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
290,OMG_polymer_181916,O=C(O)c1c(Cl)c(Cl)c(C(=O)O)c(Cl)c1Cl,Nc1cc(Cl)c(CC(=O)O)cc1N,*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)c1c(Cl)c(Cl)c(C(*)=O)c(Cl)c1Cl,Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)c1c(Cl)c(Cl)c(C=O)c(Cl)c1Cl,-3326.61111312084,0.99757034,Polyamidation,295.32855,-8.5781,-0.7192,0.25457308,0.00094421,0.17353125,0.08198604,4.223086692,-3326.43758187084,-3326.35559583084,7.858899999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
291,OMG_polymer_199116,O=C(O)CN(CC(=O)O)N=Cc1ccccc1Cl,Nc1cc(Br)cc(C(=O)O)c1N,*Nc1cc(Br)cc(C(=O)O)c1NC(=O)CN(CC(*)=O)N=Cc1ccccc1Cl,Nc1cc(Br)cc(C(=O)O)c1NC(=O)CN(CC=O)N=Cc1ccccc1Cl,-4249.724987116699,0.9863631,Polyamidation,294.98841,-8.0629,0.1504,0.35068626,0.00094421,0.27061064,0.08101983,4.724574307,-4249.454376476699,-4249.373356646699,8.2133,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
292,OMG_polymer_42427,CCOC(=O)NN(CC(=O)O)CC(=O)O,Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O,*Nc1cc(Cl)c(S(=O)(=O)NC(=O)CN(CC(*)=O)NC(=O)OCC)cc1C(=O)O,CCOC(=O)NN(CC=O)CC(=O)NS(=O)(=O)c1cc(C(=O)O)c(N)cc1Cl,-2223.037360318602,0.99695444,Polyamidation,254.40753,-8.9691,-0.035,0.35851395,0.00094421,0.27483647,0.08462169,4.082384089,-2222.762523848602,-2222.677902158602,8.934099999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
293,OMG_polymer_150788,Cc1ccc(S(=O)(=O)N(CCC(=O)O)CCC(=O)O)cc1C,N=C(N)SCCCC(N)C(=O)O,*NC(=N)SCCCC(NC(=O)CCN(CCC(*)=O)S(=O)(=O)c1ccc(C)c(C)c1)C(=O)O,Cc1ccc(S(=O)(=O)N(CCC=O)CCC(=O)NC(CCCSC(=N)N)C(=O)O)cc1C,-2247.013298262187,0.6987408,Polyamidation,308.69168,-9.1904,0.1644,0.53853493,0.00094421,0.44478126,0.09469789,4.894765813,-2246.568517002187,-2246.473819122187,9.354800000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
294,OMG_polymer_199147,O=C(O)CN(CC(=O)O)N=Cc1ccccc1Cl,Nc1cc(F)c(C(=O)O)cc1N,*Nc1cc(F)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)N=Cc1ccccc1Cl,Nc1cc(F)c(C(=O)O)cc1NC(=O)CN(CC=O)N=Cc1ccccc1Cl,-1775.566214159801,0.98387814,Polyamidation,279.59924,-8.4627,-0.163,0.35234512,0.00094421,0.27226691,0.08102241,6.818039008,-1775.293947249801,-1775.212924829801,8.2997,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
295,OMG_polymer_101153,O=C(O)C12CC3CC(CC(C(=O)O)(C1)C3=O)C2=O,Nc1cc(Cl)c(CC(=O)O)cc1N,*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)C12CC3CC(CC(C(*)=O)(C1)C3=O)C2=O,Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)C12CC3CC(CC(C=O)(C1)C3=O)C2=O,-1794.766855989671,0.61404693,Polyamidation,275.42566,-8.2442,0.0369,0.3970568,0.00094421,0.31916004,0.07884097,6.659373969,-1794.447695949671,-1794.368854979671,8.281099999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
296,OMG_polymer_194336,O=C(O)CS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)CC(=O)O)cc2)cc1,N#Cc1ccc(N)c(N)c1C(=O)O,*Nc1ccc(C#N)c(C(=O)O)c1NC(=O)CS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)CC(*)=O)cc2)cc1,N#Cc1ccc(N)c(NC(=O)CS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)CC=O)cc3)cc2)c1C(=O)O,-2488.555896056271,0.8800292,Polyamidation,369.25364,-8.9235,-0.7541,0.43979564,0.00094421,0.34598597,0.09475389,3.786712381,-2488.209910086271,-2488.115156206271,8.169400000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
297,OMG_polymer_162768,COc1ccc(C(C)(CC(=O)O)CC(=O)O)cc1,Nc1nccc(C(=O)O)c1N,*Nc1nccc(C(=O)O)c1NC(=O)CC(C)(CC(*)=O)c1ccc(OC)cc1,COc1ccc(C(C)(CC=O)CC(=O)Nc2c(C(=O)O)ccnc2N)cc1,-1277.14309246161,0.99938214,Polyamidation,257.59952,-8.2324,-0.2397,0.40906393,0.00094421,0.33269615,0.07731199,4.661587868,-1276.81039631161,-1276.73308432161,7.9927,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
298,OMG_polymer_150234,O=C(O)CC(NCC(F)(F)F)C(=O)O,Nc1nc(N)nc(CC(=O)O)n1,*Nc1nc(CC(=O)O)nc(NC(=O)CC(NCC(F)(F)F)C(*)=O)n1,Nc1nc(CC(=O)O)nc(NC(=O)CC(C=O)NCC(F)(F)F)n1,-1356.177351968411,0.99528164,Polyamidation,193.44254,-9.7218,0.0951,0.29151438,0.00094421,0.21503566,0.07742293,2.803894967,-1355.962316308411,-1355.884893378411,9.8169,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
299,OMG_polymer_8165,O=C(O)C1CSCC(C(=O)O)N1,Nc1c(Br)ccc(CC(=O)O)c1N,*Nc1c(Br)ccc(CC(=O)O)c1NC(=O)C1CSCC(C(*)=O)N1,Nc1c(Br)ccc(CC(=O)O)c1NC(=O)C1CSCC(C=O)N1,-3980.570539650433,0.9688562,Polyamidation,235.1901,-8.7045,0.0863,0.32015953,0.00094421,0.24772756,0.07337618,1.393952056,-3980.322812090433,-3980.249435910433,8.790799999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
300,OMG_polymer_148088,O=C(O)C(Cc1ccc(Br)cc1F)C(=O)O,Nc1ccc2c(S(=O)(=O)O)cccc2c1N,*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)C(Cc1ccc(Br)cc1F)C(*)=O,Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)C(C=O)Cc1ccc(Br)cc1F,-4329.561702117822,0.99746895,Polyamidation,306.84151,-8.3147,-1.8024,0.36248355,0.00094421,0.28053177,0.082896,3.543224066,-4329.281170347822,-4329.198274357822,6.5123,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
301,OMG_polymer_53593,CCC(C)(C(=O)O)C(=O)O,Nc1ccc(N)c(C(=O)O)c1Cl,*Nc1ccc(NC(=O)C(C)(CC)C(*)=O)c(C(=O)O)c1Cl,CCC(C)(C=O)C(=O)Nc1ccc(N)c(Cl)c1C(=O)O,-1375.096066229799,0.9984542,Polyamidation,203.54485,-8.2077,-0.0017,0.29140343,0.00094421,0.22440475,0.06794289,4.5221427,-1374.871661479799,-1374.803718589799,8.206000000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
302,OMG_polymer_12805,O=C(O)C12CC3CC(C1)CC(C(=O)O)(C3)C2,Nc1ccc(S(=O)(=O)O)c(N)c1,*Nc1ccc(S(=O)(=O)O)c(NC(=O)C23CC4CC(CC(C(*)=O)(C4)C2)C3)c1,Nc1ccc(S(=O)(=O)O)c(NC(=O)C23CC4CC(CC(C=O)(C4)C2)C3)c1,-1583.077166597315,0.9051757,Polyamidation,255.07137,-8.6604,0.1925,0.41391564,0.00094421,0.34180875,0.0730511,3.691943064,-1582.735357847315,-1582.662306747315,8.8529,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
303,OMG_polymer_129892,O=C(O)Nc1ccc(Br)c(Cl)c1C(=O)O,Nc1cc(Cl)c(CC(=O)O)cc1N,*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)Nc1ccc(Br)c(Cl)c1C(*)=O,Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)Nc1ccc(Br)c(Cl)c1C=O,-4576.628240894728,0.99918324,Polyamidation,296.07711,-8.3243,-0.7596,0.29015182,0.00094421,0.21220868,0.07888734,4.123986401,-4576.416032214728,-4576.337144864729,7.564699999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
304,OMG_polymer_187212,Cc1cc(CCC(=O)O)c(C)cc1CCC(=O)O,Cc1cc(N)cc(N)c1C(=O)O,*Nc1cc(C)c(C(=O)O)c(NC(=O)CCc2cc(C)c(CCC(*)=O)cc2C)c1,Cc1cc(CCC(=O)Nc2cc(N)cc(C)c2C(=O)O)c(C)cc1CCC=O,0.0,0.9992387,Polyamidation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
305,OMG_polymer_75438,CC(CC(=O)C(=O)O)C(=O)O,Nc1cccc(CC(=O)O)c1N,*Nc1cccc(CC(=O)O)c1NC(=O)C(=O)CC(C)C(*)=O,CC(C=O)CC(=O)C(=O)Nc1c(N)cccc1CC(=O)O,-1028.852048162822,0.9986646,Polyamidation,199.68793,-8.4414,-0.2819,0.3119412,0.00094421,0.24381097,0.06907444,2.203870466,-1028.608237192822,-1028.539162752822,8.1595,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
306,OMG_polymer_28570,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,Nc1cc(F)c(S(N)(=O)=O)cc1C(=O)O,*Nc1cc(F)c(S(=O)(=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)=O)cc1C(=O)O,Nc1cc(F)c(S(=O)(=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O)cc1C(=O)O,-2357.557221379891,0.790409,Polyamidation,216.0947,-9.2667,-0.0307,0.24764376,0.00094421,0.16182613,0.08676185,5.523527885,-2357.395395249891,-2357.308633409891,9.236,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
307,OMG_polymer_64292,O=C(O)C(CCCc1ccccc1)(CCCc1ccccc1)C(=O)O,Nc1cccc2c(S(=O)(=O)O)ccc(N)c12,*Nc1cccc2c(S(=O)(=O)O)ccc(NC(=O)C(CCCc3ccccc3)(CCCc3ccccc3)C(*)=O)c12,Nc1cccc2c(S(=O)(=O)O)ccc(NC(=O)C(C=O)(CCCc3ccccc3)CCCc3ccccc3)c12,0.0,0.8749855,Polyamidation,0.0,0.0,0.0,0.61369688,0.00094421,0.51750189,0.0971392,4.813191614,0.51750189,0.61464109,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
308,OMG_polymer_128816,O=C(O)C(CC(F)(F)F)C(=O)O,Nc1cc(CC(=O)O)cc(N)c1Br,*Nc1cc(CC(=O)O)cc(NC(=O)C(CC(F)(F)F)C(*)=O)c1Br,Nc1cc(CC(=O)O)cc(NC(=O)C(C=O)CC(F)(F)F)c1Br,-3786.754268084844,0.99888617,Polyamidation,209.44307,-8.4518,0.1831,0.27052961,0.00094421,0.19621659,0.07525723,1.173962111,-3786.558051494844,-3786.482794264844,8.6349,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
309,OMG_polymer_147797,O=C(O)Cc1c(F)cccc1C(=O)O,Nc1ccnc(N)c1C(=O)O,*Nc1ccnc(NC(=O)Cc2c(F)cccc2C(*)=O)c1C(=O)O,Nc1ccnc(NC(=O)Cc2c(F)cccc2C=O)c1C(=O)O,-1143.965171863113,0.9994746,Polyamidation,212.31638,-8.9063,-0.509,0.27770575,0.00094421,0.21081519,0.06783478,5.099775575,-1143.754356673113,-1143.686521903113,8.3973,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
310,OMG_polymer_158619,O=C(O)c1cccc(C(=O)O)c1NCc1cccc(Cl)c1,Nc1ccccc1CC(N)C(=O)O,*Nc1ccccc1CC(NC(=O)c1cccc(C(*)=O)c1NCc1cccc(Cl)c1)C(=O)O,Nc1ccccc1CC(NC(=O)c1cccc(C=O)c1NCc1cccc(Cl)c1)C(=O)O,0.0,0.99176437,Polyamidation,0.0,0.0,0.0,3.61905745,0.00094421,0.36832257,0.08426018,4.02694215,0.36832257,3.62000166,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
311,OMG_polymer_61423,CC(Cc1ccc(Cl)cc1)(C(=O)O)C(=O)O,Nc1cc(C(=O)O)cc(N)c1C(F)F,*Nc1cc(C(=O)O)cc(NC(=O)C(C)(Cc2ccc(Cl)cc2)C(*)=O)c1C(F)F,CC(C=O)(Cc1ccc(Cl)cc1)C(=O)Nc1cc(C(=O)O)cc(N)c1C(F)F,-1804.696513214476,0.9992778,Polyamidation,257.8409,-8.6409,0.0023,0.3637927,0.00094421,0.28501644,0.07972047,2.27618396,-1804.411496774476,-1804.331776304476,8.6432,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
312,OMG_polymer_32853,CCCC(C)(C(=O)O)C(=O)O,Nc1ccc(C(=O)O)cc1N,*Nc1ccc(C(=O)O)cc1NC(=O)C(C)(CCC)C(*)=O,CCCC(C)(C=O)C(=O)Nc1cc(C(=O)O)ccc1N,-954.812748546232,0.9987696,Polyamidation,199.33135,-8.2512,0.2491,0.3296983,0.00094421,0.26192338,0.06871913,4.718930748,-954.550825166232,-954.482106036232,8.500300000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
313,OMG_polymer_12404,O=C(O)c1ccc(C(=O)O)c(F)c1F,Nc1nc(N)c(C(=O)O)cc1Cl,*Nc1nc(NC(=O)c2ccc(C(*)=O)c(F)c2F)c(C(=O)O)cc1Cl,Nc1nc(NC(=O)c2ccc(C=O)c(F)c2F)c(C(=O)O)cc1Cl,-1663.522781227936,0.9988213,Polyamidation,232.25159,-8.7783,-0.5747,0.23232816,0.00094421,0.16222797,0.0710444,7.178748792,-1663.360553257936,-1663.289508857936,8.2036,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
314,OMG_polymer_20531,Nc1cccc(C(=O)O)c1C(=O)O,Nc1ccc(N)c(CC(=O)O)c1Br,*Nc1ccc(NC(=O)c2cccc(N)c2C(*)=O)c(CC(=O)O)c1Br,Nc1ccc(NC(=O)c2cccc(N)c2C=O)c(CC(=O)O)c1Br,-3657.428704233986,0.9962126,Polyamidation,257.20284,-8.1473,0.0192,0.30653593,0.00094421,0.23444898,0.07303115,3.519780655,-3657.194255253986,-3657.121224093986,8.1665,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
315,OMG_polymer_50463,O=C(O)c1ncccc1-c1cccnc1C(=O)O,COc1ccc(N)c(C(=O)O)c1N,*Nc1ccc(OC)c(NC(=O)c2ncccc2-c2cccnc2C(*)=O)c1C(=O)O,COc1ccc(N)c(C(=O)O)c1NC(=O)c1ncccc1-c1cccnc1C=O,-1366.997491085945,0.9988373,Polyamidation,282.52483,-7.9876,-0.2886,0.36309431,0.00094421,0.28488685,0.07915167,2.983779698,-1366.712604235945,-1366.633452565945,7.699,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
316,OMG_polymer_104483,O=C(O)CC1(CC(=O)O)OCCO1,Nc1cc(C(=O)O)cc(N)n1,*Nc1cc(C(=O)O)cc(NC(=O)CC2(CC(*)=O)OCCO2)n1,Nc1cc(C(=O)O)cc(NC(=O)CC2(CC=O)OCCO2)n1,-1120.138016472906,0.9983321,Polyamidation,201.23341,-8.1272,0.2727,0.30652524,0.00094421,0.23805188,0.06941757,5.234182132,-1119.899964592906,-1119.830547022906,8.3999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
317,OMG_polymer_175882,CCCCCCCCCCCCC(C(=O)O)C(=O)O,Nc1cc(N)c(C(=O)O)cc1F,*Nc1cc(NC(=O)C(CCCCCCCCCCCC)C(*)=O)c(C(=O)O)cc1F,CCCCCCCCCCCCC(C=O)C(=O)Nc1cc(N)c(F)cc1C(=O)O,-1368.518948582456,0.94332147,Polyamidation,291.29909,-8.6381,0.1974,0.5620143,0.00094421,0.47270828,0.09025023,1.848434522,-1368.046240302456,-1367.955990072456,8.8355,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
318,OMG_polymer_162267,COc1ccc(CC(C(=O)O)C(=O)O)c(OC)c1,COc1ccc(N)c(C(=O)O)c1N,*Nc1ccc(OC)c(NC(=O)C(Cc2ccc(OC)cc2OC)C(*)=O)c1C(=O)O,COc1ccc(CC(C=O)C(=O)Nc2c(OC)ccc(N)c2C(=O)O)c(OC)c1,-1411.531713486085,0.9997352,Polyamidation,282.27248,-7.7864,0.3486,0.43138449,0.00094421,0.34776804,0.08456066,2.381964925,-1411.183945446085,-1411.099384786085,8.135,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
